Fideid,Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag
4195663,Demerzhan_Lyudmila,RUS,F,1989,,2010,2038,2047,wi
4663438,Doehmen_Katrin,GER,F,1971,,2010,,,wi
704750,Dombovari_Anges,HUN,F,1957,,2010,,,wi
2813777,Federovski_Adi,ISR,F,1996,,2010,1859,1966,
4201019,Firigou_Martha,GRE,F,1964,,2010,,,wi
423750,Grattage_Sarah,ENG,F,1998,,2010,2083,2054,wi
13302116,Hairapetian_Naira,ARM,F,1986,WCM,2010,,,wi
4637216,Kahrs_Daniela,GER,F,1971,,2010,,,wi
704490,Krizsan-Bilek_Gyulane,HUN,F,1938,WIM,2010,,,wi
15400158,Lee_WingIan,MAC,F,1978,WCM,2010,,,wi
2064855,Liu_Joanna,USA,F,2002,WIM,2010,,1829,
2004763,Mahan_Linda,USA,F,1939,,2010,,,wi
12521116,Mobarhani_Nazanin,IRI,F,1989,WCM,2010,1707,1687,
22227296,NietoAsencio_MariadelCarmen,ESP,F,1994,,2010,1994,,wi
1108689,Nikonowicz_Dorota,POL,F,1976,,2010,,,wi
12801925,Norinkeviciute_Rasa,LTU,F,1967,WFM,2010,1885,1861,
1201972,Olteanu_Gabriela,ROU,F,1953,WFM,2010,,,wi
73601144,Poliakova_Emma,SVK,F,1998,,2010,1753,1690,wi
14600633,Razinger_Tanja,SLO,F,,,2010,,,wi
2004658,Root_Alexey,USA,F,1965,WIM,2010,,,
2801450,Rozenblat-Zakroiski_Pnina,ISR,F,1963,,2010,,,wi
14600919,Skulj_Ksenija,SLO,F,1961,,2010,,,wi
1110152,Tarachowicz_Bogumila,POL,F,1976,,2010,,,wi
704415,Toth_Ilona,HUN,F,1962,WFM,2010,,,wi
731110,Totos_Imola,HUN,F,1978,,2010,,,wi
12400360,Tran_ThiKimLoan,VIE,F,1971,WFM,2010,,,wi
402737,Wood_Suzanne,ENG,F,1961,,2010,,,wi
4304632,Zhang_JasmineHaomo,NZL,F,2003,WIM,2010,1753,,
24118710,Andrushko_Mariya,RUS,F,1992,,2009,,,wi
13601148,Balkhamishvili_Tamar,GEO,F,1982,,2009,,,wi
2903571,Dragijska_Iva,BUL,F,1976,,2009,,,wi
4612523,Espig_Gesine,GER,F,1959,WFM,2009,,,wi
34101796,Guliashvili_Liana,RUS,F,1994,,2009,1933,2036,wi
4176863,Gvilava_Maya,RUS,F,1991,WFM,2009,,1943,wi
4170113,Kariakina_Marina,RUS,F,1986,,2009,,,wi
4130332,Kotziuba_V.,RUS,F,1928,,2009,,,wi
14408902,Maksimovic_Masa,BIH,F,2001,WFM,2009,2031,1922,
13403060,Mammadbayova_Farida,AZE,F,1993,,2009,,,wi
14115891,Nachevna_Oksana,UKR,F,1980,,2009,,,wi
1009923,Otten_Colleen,NED,F,1956,,2009,,,
34183997,Ovsiannikova_Tatiana,RUS,F,1956,,2009,1918,1937,
12800350,Paulauskiene_Vilma,LTU,F,1966,,2009,1794,1883,wi
928640,Pentala_Nadezda,SRB,F,1986,WFM,2009,,,wi
4144643,Pudalova_Tatiana,RUS,F,,,2009,,,wi
3514072,RodriguezCaballero_Mayrelis,CUB,F,1996,,2009,,1977,wi
4609000,Sautter_Elke,GER,F,1970,,2009,,,wi
12964557,Sewald_Kathrin,GER,F,2000,,2009,1668,,
2302454,Thorsteinsdottir_Hallgerdur,ISL,F,1992,WFM,2009,1865,1928,
2067021,Ulrich_Susanna,USA,F,2003,,2009,,1834,
14105560,Zemlickova_Olena,CZE,F,1985,WIM,2009,2122,2102,
24142034,Abramova_Ekaterina,RUS,F,1987,WFM,2008,1931,1937,wi
1902970,Baptista_AnaFilipa,POR,F,1990,WFM,2008,2069,2048,wi
10600175,Basta-Sohair_F.,EGY,F,1957,WIM,2008,,,wi
13507354,Boldovskaya_Lidiya,BLR,F,1996,,2008,,,wi
5202361,Docena_Jedara,PHI,F,1992,,2008,,1990,wi
1609815,Fraunschiel_Ursula,AUT,F,1968,,2008,,,wi
13602136,Ioseliani_Irina,GEO,F,1984,,2008,,,
3205517,Jule_Alexandra,AUS,F,1989,WIM,2008,,1887,
368270,Laurincova_Kristyna,CZE,F,2003,WFM,2008,1876,1862,
14600609,LicinaVrabic_Anita,SLO,F,1972,WIM,2008,2080,,wi
114448,LopezNocera_Ariadna,ARG,F,,,2008,,,wi
620343,Mallet_Celine,FRA,F,1983,,2008,,,wi
4695623,Mass_Elvira,GER,F,1986,,2008,2002,,wi
30910730,McGrew_Clara,USA,F,1998,,2008,,,wi
4170458,Petrova_LiudmilaV.,RUS,F,1940,,2008,1888,,wi
14502801,Poljak_Srebrenka,CRO,F,1974,,2008,,,wi
24127094,Serdyukova_Irina,RUS,F,,,2008,,,wi
13603973,Siradze_Salome,GEO,F,1991,,2008,1810,1855,wi
24178705,Antipova_Anastasia,RUS,F,1998,WFM,2007,1973,,wi
4185234,Baranova_Marina,RUS,F,1987,,2007,1958,1881,wi
4664353,Barpiyeva_Gulsana,KAZ,F,1977,WFM,2007,2098,,
407534,Bates_RuthA,ENG,F,1980,,2007,,,wi
5204534,Bernales_ChristyLamiel,PHI,F,1993,WCM,2007,1984,1980,wi
4182731,Bindich_Julia,RUS,F,1986,,2007,1969,1966,wi
4608810,Both_Anja,GER,F,1965,,2007,,,wi
4404580,Castro_NataliaPatricia,COL,F,1993,WIM,2007,2036,1937,
1209205,Cernea_Lucia-Magdalena,ROU,F,1976,,2007,,,wi
2902397,Doncheva_Marinela,BUL,F,1958,,2007,,,wi
14000458,Erashova_Durdana,TKM,F,1977,WFM,2007,,,wi
1130595,Giemza_Joanna,POL,F,1989,,2007,,,wi
2902206,Gocheva_Rumiana,BUL,F,1957,WIM,2007,2052,2064,
4410114,Gonzalez_AngelaOrfilia,COL,F,1977,,2007,,,wi
15001784,Kizova_Aleksandra,MKD,F,1976,,2007,,,wi
1125508,Krokay_Urszula,POL,F,1986,,2007,1722,1823,wi
3505251,LeliebreVicente_Yudelis,CUB,F,1982,WFM,2007,,,wi
3512096,MartinRosabal_Niuris,CUB,F,1993,,2007,,,wi
924393,Milovanov_Olga,SRB,F,1968,WFM,2007,,,wi
24102458,Mungalova_Ekaterina,RUS,F,1988,,2007,,,wi
4407482,MunozMonroy_CinthyaCarolina,COL,F,1995,WFM,2007,2037,1956,
22201190,RemoliSargues_Lidia,ESP,F,1993,,2007,,,wi
724742,Szoboszlai_Zita,HUN,F,1982,,2007,,,wi
5022940,Uthra_P.,IND,F,1991,WFM,2007,,,wi
631043,Verot_Melanie,FRA,F,1987,,2007,2072,2012,
13902679,Vetrila_Sanda,MDA,F,1991,,2007,,,wi
729086,Bali_Eszter,HUN,F,1990,,2006,,,wi
13603663,Bokuchava_Madona,GEO,F,1990,WFM,2006,2051,1999,wi
16286952,Braeuer_Vanessa,GER,F,1990,,2006,,,
2276526,CastilloEscario_Yolanda,ESP,F,1993,,2006,1910,1978,
2603934,Charbonneau_AnneMarie,CAN,F,1985,,2006,,,wi
24103640,Erendzhenova_Polina,RUS,F,1989,WFM,2006,,,wi
22502785,Ghomi_Parnian,IRI,F,2005,WCM,2006,1825,1893,
681512,Jeannerot_Lea,FRA,F,1992,,2006,,,wi
2032201,Maffeo_Nicole,USA,F,1991,,2006,,,wi
11601000,Ratke_Aija,LAT,F,1973,,2006,,,wi
32013426,RosAlonso_Joana,ESP,F,2003,,2006,1875,1912,
4123379,Rudenok_Tatiana,RUS,F,1994,,2006,2042,2008,wi
24174840,Shapar_Tatiana,RUS,F,1999,,2006,1880,1764,wi
1900560,Silva_Ceu,POR,F,1968,,2006,,,wi
1211552,Stanculescu_Paula,ROU,F,1985,,2006,,1918,wi
24682462,Tran_MyLinh,GER,F,1995,,2006,,,wi
4672925,Voigt_Ingrid,GER,F,1973,WFM,2006,,2017,
12921033,Waechter_Nathalie,GER,F,2000,,2006,1997,1981,
7900139,Abbou_Meriem,ALG,F,1972,WFM,2005,,,wi
911445,Acic_Sladjana,SRB,F,1964,,2005,,,wi
7600097,AlAkraa_Ik,SYR,F,,,2005,,,wi
4191331,Andreeva_Arina,RUS,F,1987,,2005,,,wi
1800205,Anson_Jane,WLS,F,1959,,2005,,,wi
15000885,Apostolska_Ljiljana,MKD,F,,,2005,,,wi
6400167,Baez_Sayonara,DOM,F,1964,,2005,,,wi
13705881,Balakanova_Bakhyt,KAZ,F,1989,WFM,2005,1972,1977,wi
302872,Benesova_Marie,CZE,F,,,2005,,,wi
7400071,Bennett_Christine,JAM,F,1968,WCM,2005,,,wi
1601709,Berger_Margit,AUT,F,1957,,2005,,,wi
2004771,Bert_Alison,USA,F,1960,,2005,,,wi
11601221,Berzina_Aija,LAT,F,1978,,2005,,,wi
402745,Binns_Toni,ENG,F,,,2005,,,wi
1500856,Birkestrand_TrudeVik,NOR,F,1965,,2005,,,wi
4110900,Bludova_E,RUS,F,,,2005,,,wi
1701720,Bohmgren_Ulla,SWE,F,1953,,2005,,,wi
4110919,Botvinnik_N.,RUS,F,,,2005,,,wi
3100162,Castellon_S,PUR,F,,,2005,,,wi
5200784,Celis_Mary,PHI,F,,,2005,,,wi
5800315,Chan_LaiFung,SGP,F,1963,WIM,2005,,,wi
4110927,Charkova_E.,RUS,F,,,2005,,,wi
3200582,Clementi_Jill,AUS,F,1967,,2005,,,wi
402753,Craven_V,ENG,F,,,2005,,,wi
3501515,CrespoRequeira_Silvia,CUB,F,1963,,2005,,,wi
2902567,Daskalova_Maria,BUL,F,1967,,2005,,,wi
2902575,Datkova_A.,BUL,F,1965,,2005,,,wi
2103397,DeToledo_JulianaKyokoKamada,BRA,F,1964,,2005,,,wi
801933,Deantoni_Veronica,ITA,F,1976,,2005,,,wi
8500053,Etokowo_Imeh,NGR,F,,WCM,2005,,,wi
4199642,Fastova_Tatiana,RUS,F,1991,WFM,2005,1958,,wi
4800125,Fati_F.M.,IRQ,F,,WCM,2005,,,wi
4608950,Fendel_Regina,GER,F,1961,,2005,,,wi
1701746,Friberg_Connie,SWE,F,1955,,2005,,,wi
724190,FuadKamelJamaliah_Natalie,JOR,F,1987,WIM,2005,1966,1973,
1800310,Furmage_Donna,WLS,F,1975,,2005,,,wi
302708,Gallinnisova_Vaclava,CZE,F,1967,,2005,,1933,
4110951,Gavrilova_E,RUS,F,,,2005,,,wi
7700040,Geofroy_M,TTO,F,,,2005,,,wi
4110960,Goldina_Q,RUS,F,,,2005,,,wi
911496,Grujic_Milana,SRB,F,1943,,2005,,,wi
4110978,Grunvald_I.,RUS,F,,,2005,,,wi
3300137,Guispe_AnaMaria,BOL,F,,,2005,,,wi
4800133,Hanna_D.M,IRQ,F,,WCM,2005,,,wi
14603586,Hari_Veronika,SLO,F,1985,,2005,,,wi
402664,Haslinger_Cathy,ENG,F,1974,,2005,,,wi
1105000,Hebisch_Irena,POL,F,1962,,2005,,,wi
1800213,James_GaynorD,WLS,F,1964,,2005,,,wi
7300123,Juarez_RosaMaria,GUA,F,,,2005,,,wi
2902591,Kaleva_Elena,BUL,F,1934,,2005,,,wi
2801469,Kaufman_Orly,ISR,F,,,2005,,,wi
4612752,Kliefoth_Christel,GER,F,1957,,2005,,,wi
2500566,Knox_Angela,IRL,F,1972,,2005,,,wi
1001868,Koomen_Fenny,NED,F,1940,,2005,,,wi
14600927,Kreze_Tatjana,SLO,F,1962,,2005,,,wi
5019958,Kulkarni_Ketaki,IND,F,1989,,2005,1974,,wi
1500864,Kumle_LivTrude,NOR,F,1960,,2005,,,wi
500798,Laitinen_Leena,FIN,F,1957,,2005,,,wi
911526,Laketic_Zorica,SRB,F,1976,,2005,,,wi
5017025,Lakshmi_PriyaT.T.,IND,F,1981,,2005,,,wi
2815109,Levitan_Ronit,ISR,F,2004,WCM,2005,1734,1930,
24118389,Lobanova_Galina,RUS,F,1988,,2005,,,wi
24605832,Markgraf_Claudia,GER,F,1978,,2005,,2114,wi
4111001,Matiushina_Z,RUS,F,,,2005,,,wi
4400585,MayaDeAlzate_GloriaI.,COL,F,1965,,2005,,,wi
3200604,Mayblom_LynG.,AUS,F,,,2005,,,wi
704776,Mekis_Eva,HUN,F,1957,,2005,,,wi
5100879,Mendoza_Patricia,MEX,F,,,2005,,,wi
801526,Merciai_Anna,ITA,F,1957,,2005,,,wi
4300335,Metge_Katrine,NZL,F,,,2005,,,wi
911534,Milutinov_Ljiljana,SRB,F,1962,,2005,,,wi
911550,Misic_Gordana,SRB,F,1942,,2005,,,wi
7700059,Moheni_AE,TTO,F,,,2005,,,wi
5300088,Moukhbatt_Judit,LBN,F,1960,,2005,,,wi
7100418,Mun_Y,INA,F,,,2005,,,wi
3900223,NinoPinzon_LuzEstella,VEN,F,1965,WCM,2005,,,wi
5200768,Ortega-Nadera_Ludy,PHI,F,,,2005,,,wi
14202263,Orzikulova_Maftuna,UZB,F,1989,,2005,,,wi
4800141,Paiman_JamalMohamedAminPAIMAN,IRQ,F,1962,WCM,2005,,,wi
5200571,Palacios_HR,PHI,F,,,2005,,,wi
1105604,Palikowska_Katarzyna,POL,F,1972,,2005,1913,,
4400607,Patino_Rosalba,COL,F,1960,,2005,,,wi
4500539,Pedak_Louisa,EST,F,1960,,2005,,,wi
13300636,Pirumian_Tamara,ARM,F,,,2005,,,wi
302899,Pracharova_Iva,CZE,F,,,2005,,,wi
2222388,QuevedoGomez_Lorena,ESP,F,1980,,2005,,,wi
14200465,Rakhmatullaeva_Sh.,UZB,F,1996,,2005,,,wi
912573,Rakic_Teodora,SRB,F,1998,,2005,1933,2018,wi
402761,Rogers_JeanPM,ENG,F,,,2005,,,wi
1702785,Samuelsson_Lena,SWE,F,1963,,2005,,,wi
3501540,SanchezCabrera_CirceConsuelo,CUB,F,1971,WFM,2005,,1895,wi
1900331,Santos_Isabel,POR,F,1961,,2005,,,wi
5800390,Seet_Carolyn,SGP,F,1972,WCM,2005,,,wi
5716110,Sim_JiaRu,MAS,F,2005,WCM,2005,1344,1159,
4608801,Stangl_Anita_Dr.,GER,F,1966,WFM,2005,1993,1982,
2004780,Sterngold_Susan,USA,F,1949,,2005,,,wi
15000893,Stojanovska_Ljiljana,MKD,F,,,2005,,,wi
4300297,Stretch_WinsomeR,NZL,F,1951,,2005,,,wi
1105035,Szpakowska_Aleksandra,POL,F,1929,,2005,,,wi
4400615,Tabares_Gloria,COL,F,1972,,2005,,,wi
1105043,Tancula_Aldona,POL,F,1957,,2005,,,wi
3200612,Thomson_Mary,AUS,F,,,2005,,,wi
4137485,Timoshenko_Lina,RUS,F,,,2005,,,wi
12400181,Tran_ThiMinhChau,VIE,F,1976,,2005,,,wi
4155904,Tsverava_Gaiane,RUS,F,1990,,2005,,,wi
602043,Vansteenkiste_Fabienne,FRA,F,1953,,2005,,,wi
15002160,Vasilevska_Tatjana,MKD,F,1966,,2005,,,wi
14501848,Vasilj_Triana,CRO,F,1949,,2005,,,wi
4200705,Vatkali_Dimitra,GRE,F,1994,,2005,1954,1904,wi
1900358,VilasBoas_Luz,POR,F,1957,,2005,,,wi
5700248,Vimalavathy_K.,MAS,F,,,2005,,,wi
1001884,Vogel-DeGraaf_Ellis,NED,F,1945,,2005,,,wi
1800221,Watkins_HelenC,WLS,F,1964,,2005,,,wi
2801477,Zakaria_Ada,ISR,F,1937,,2005,,,wi
2903377,Zdravkova_Magdalena,BUL,F,1976,,2005,,,wi
3511561,BlancoGarcia_LiliamBarbara,CUB,F,1992,WFM,2004,,1932,
3528901,CordonAntunez_OlgaRachel,CUB,F,2004,,2004,,1852,
3000273,deLeon_Patricia,URU,F,1994,WFM,2004,1861,1989,
642401,Gadarinian_Caroline,FRA,F,1989,,2004,2008,1938,wi
20692749,Imperor_Amelie,FRA,F,2001,,2004,1575,1575,wi
769584,Karacsonyi_Kata,HUN,F,2006,,2004,1802,1731,
4152999,Kravchenko_Klara,RUS,F,1926,,2004,,,wi
12997692,Leser_Katrin,GER,F,2000,,2004,1947,,
7401302,Miller_Rachel,JAM,F,2000,CM,2004,,,
24160679,Mokshanova_Elizaveta,RUS,F,1998,WFM,2004,1996,1891,
4901363,Oyunbayar_Batbayar,MGL,F,1989,,2004,,1858,wi
918180,Petkovic_Violeta,SRB,F,1973,,2004,,,wi
4189256,Petrushina_Anna,RUS,F,1990,WFM,2004,,,wi
1016547,Poffers_Rieke,NED,F,1979,,2004,,,wi
13504517,Scherbakova_Alisa,BLR,F,1991,,2004,,,wi
2802368,Tsifanskaya_LudmilaA,ISR,F,1949,WIM,2004,2013,,
24105910,Zemlianukhina_Viktoria,RUS,F,1989,,2004,,,wi
12507547,Alavi_Homa,IRI,F,1990,,2003,1824,1755,
1115235,Cieslawska_Katarzyna,POL,F,1980,,2003,,,wi
12802794,Dambrauskaite_Vilma,LTU,F,1985,,2003,1956,,wi
3509710,FonteSanchez_Claudia,CUB,F,1995,,2003,,,wi
1117815,Guzik_Jolanta,POL,F,1981,WFM,2003,2034,2007,
767310,Majoros_RozsaEvelin,HUN,F,2004,,2003,1936,1890,
14000377,Malikgulyewa_Aykamar,TKM,F,1977,WFM,2003,,,wi
14119986,Mashina_Oksana,UKR,F,1986,,2003,,,wi
4151178,Matsokina_Evgenia,RUS,F,1984,,2003,,,wi
1121383,Meleshko_Nadia,POL,F,1986,,2003,,,wi
24107026,Mikleeva_Ais,RUS,F,1992,,2003,1975,1973,wi
13800469,Otyutskaya_Elena,KGZ,F,1986,,2003,,,wi
1120468,Perlakowska_Iwona,POL,F,1981,,2003,,,wi
914150,Petrovic_Danijela,SRB,F,1993,,2003,,1921,wi
3510476,Pina_Yesenia,CUB,F,1984,,2003,,,wi
2902389,Pionova_Sonja,BUL,F,1964,,2003,1960,1938,wi
3514196,RodriguezDeLosSantos_Arlet,CUB,F,1996,,2003,,,wi
13800221,Samaganova_Alexandra,KGZ,F,1986,,2003,1963,1973,
13304372,Sargsyan_Shushanna,ARM,F,1992,,2003,,,wi
4117743,Sergeeva_Natalia,RUS,F,1986,,2003,1934,1877,wi
13800396,Tilenbaeva_Janyl,KGZ,F,1988,,2003,2025,1919,wi
4116127,Titorenko_Irina,RUS,F,1970,,2003,,,wi
1124986,Tomczyk_Anna,POL,F,1987,,2003,,,wi
13402382,Umudova_Ulkar,AZE,F,1985,,2003,,,wi
14002272,Velieva_Hurma,TKM,F,1995,,2003,2057,1891,
4801067,Al-Rufaye_ImanHasanMohammed,IRQ,F,1982,WIM,2002,2094,2037,wi
2800476,Andolfatto_Maria,ITA,F,2001,,2002,1800,1957,
4194624,Galmakova_Kristina,RUS,F,1990,WFM,2002,1982,1948,wi
14102013,Grineva_Marianna,UKR,F,1991,WFM,2002,2017,1971,
330205,Hoskova_Jana,CZE,F,1986,,2002,1949,,wi
2400979,Lang_Heather,SCO,F,1977,,2002,,,wi
12402494,Le_ThiThuHuong,VIE,F,1989,,2002,,,wi
725862,Medvegy_Judit,HUN,F,1984,,2002,,1989,
930814,Petrovic_Ana,SRB,F,1982,,2002,,,wi
24115703,Pivovarova_Maria,RUS,F,1991,,2002,1976,1941,wi
4168380,Shister_Elena,RUS,F,1971,,2002,,,wi
1208586,Silaghi_Mihaela,ROU,F,1980,,2002,,,wi
14104571,Sokalskaja_Elena,UKR,F,1957,WFM,2002,,,
10204482,Sultana_SharminShirin,BAN,F,1987,WIM,2002,2140,1984,
308790,Taborska_Veronika,CZE,F,1968,,2002,,,
14941899,Taragelova_Martina,SVK,F,2003,,2002,1686,,
24174980,Yakimenko_Anastasia,RUS,F,1998,WFM,2002,1887,1908,wi
8608601,Yang_Yijing,CHN,F,2001,WCM,2002,1825,1832,
4120060,Zdoima_Varvara,RUS,F,1989,,2002,,,wi
4175999,Zolotova_Lubov,RUS,F,1982,WCM,2002,1829,1811,wi
4640721,Birkholz_Olga,GER,F,1961,WFM,2001,2004,2025,
14104270,Bodrova_Nadezhda,UKR,F,1990,,2001,,,wi
5056535,Chandreyee_Hajra,IND,F,1999,WIM,2001,1723,1721,
304271,Folkova_Martina,CZE,F,1973,WFM,2001,1945,2057,
4158350,Galkina_Anna,RUS,F,1984,,2001,1970,,wi
1110276,Gonsior_Monika,POL,F,1978,,2001,2028,2020,
4403436,Gonzalez_Sonia,COL,F,1980,WFM,2001,,,wi
5018218,Jennitha_AntoK.,IND,F,1987,WIM,2001,2031,2010,
24119660,Kadyva_Natalia,RUS,F,1983,,2001,,,wi
15002110,Kierzek_Mira,GER,F,1955,WFM,2001,,2031,
14601036,Leonardi_Caterina,SLO,F,1996,WFM,2001,1924,1939,wi
2806398,Lifshitz_Sofia,ISR,F,,,2001,,,wi
1116312,Mieszkowska_Justyna,POL,F,1984,,2001,,1976,wi
5026970,Ramyasri_J.,IND,F,1994,,2001,,,wi
11600209,Safranska_Anda,FRA,F,1960,WGM,2001,2173,2077,
34160865,Tsanava_Tamari,RUS,F,1978,,2001,1974,,wi
24115312,Uljianova_Nadezhda,RUS,F,1990,WFM,2001,,,wi
8614466,Xu_Yuze,CHN,F,2004,,2001,,2010,wi
13704680,Alpysbayeva_Aigerim,KAZ,F,1992,,2000,1901,1811,
16208897,Bardorz_Jana,GER,F,2004,,2000,,,
13706403,Bayzhanova_Zhanar,KAZ,F,1993,,2000,1991,1983,wi
1206702,Calota_Alina-Iuliana,ROU,F,1981,WFM,2000,,,
1131931,Cieslukowska_Katarzyna,POL,F,1988,,2000,,,wi
930784,Djuric_Vesna,SRB,F,1984,WFM,2000,,,
4165381,Dmitrieva_Tatiana,RUS,F,1967,,2000,,,wi
24621021,Engelhardt_Corinna,GER,F,1988,,2000,,,wi
4608828,Hund_Isabel,GER,F,1962,WFM,2000,,,
5700531,Ibrahim_ElizaHanum,MAS,F,1977,,2000,,,wi
1186205,Kaczmarska_Joanna,POL,F,2001,,2000,1787,1747,wi
6380840,Kocyigit_BuseNaz,TUR,F,2002,,2000,,1676,
1119788,Kohut_Anna,POL,F,1987,,2000,1874,1954,
4107942,Lebedenko_Nadezhda,RUS,F,1980,,2000,1987,1975,wi
13603418,Medzmariashvili_Ana,GEO,F,1989,,2000,,,wi
4191960,Pogosova_Marina,RUS,F,1987,,2000,,,wi
1216090,Vasile_Teodora,ROU,F,1990,,2000,1963,1959,wi
603996,Winkler_Gabriele,FRA,F,1964,FM,2000,,,wi
3819078,ZarateOyague_FlorDeMaria,PER,F,1995,,2000,,1879,wi
1119494,Zembrzuska_Monika,POL,F,1982,,2000,,,wi
7102895,Anisa_AayAisyah,INA,F,1998,WFM,1999,1910,1971,wi
5117755,AvilaFraire_Ameyalli,MEX,F,1998,WCM,1999,1792,1671,
2046547,Bykovtsev_Agata,USA,F,1999,WIM,1999,,2098,wi
4402421,ChiriviC_AngieLizeth,COL,F,1995,WFM,1999,1882,1977,
2221802,DeLosSantosHonrubia_Maria,ESP,F,1984,WFM,1999,,,wi
14505851,Franciskovic_Dubravka,CRO,F,1983,,1999,,,wi
8606129,Hong_Xing,CHN,F,1998,,1999,1962,2095,
4901061,Jargal_Luvsandorj,MGL,F,1971,,1999,,,wi
13504274,Khudaya_Aliaksandra,BLR,F,1989,WFM,1999,,,wi
14102048,Kril_Roksolana,UKR,F,1991,,1999,,,wi
4171764,Likhovid_Ekaterina,RUS,F,1985,,1999,,,wi
13612476,Lomaia_Diana,GEO,F,2005,WCM,1999,1734,1742,
911410,Nikolic_Dusanka,SRB,F,1936,,1999,,1867,wi
2251191,OrriolsMiro_Clara,ESP,F,1984,,1999,,,wi
4198395,Pedashenko_Anastasia,RUS,F,1988,WFM,1999,1918,,wi
5014760,Pragna_N.,IND,F,1991,,1999,,,wi
13902580,Rubina_Tatiana_Dr.,GER,F,1974,,1999,1998,,
729159,Tanacs_Anna,HUN,F,1992,WFM,1999,,,
3514110,ValdiviaPena_Yaima,CUB,F,1994,WFM,1999,,,wi
910597,Zivkovic_Vesna,SRB,F,1959,WIM,1999,,,
4176669,Allakhinova_Mariana,RUS,F,1956,,1998,,,wi
13401114,Atakishieva_Elnara,AZE,F,1981,WFM,1998,,,wi
1706535,Breen_Veronica,SWE,F,1982,,1998,,,wi
24601705,Breitwieser_Jasmin,GER,F,1991,,1998,,1930,wi
24620890,Breuer_Marian,GER,F,1987,,1998,,,wi
3603040,CaceresLimones_Raisa,ECU,F,1984,,1998,,,wi
46611215,ChandratreyaPrachiti,IND,F,2004,,1998,1588,1737,wi
1032160,Dirksen_Marieke,NED,F,1991,,1998,,,
1207563,Draica_Iulia,ROU,F,1982,,1998,,,wi
13901630,Greabca_Irina,MDA,F,1984,WIM,1998,,,wi
24620190,Kleymann_Jelena,GER,F,1977,,1998,,,wi
14117177,Kovtun_Larisa,UKR,F,1962,WFM,1998,,,wi
24622788,Mucha_Annegret,GER,F,1990,WCM,1998,,,
718980,Pallag_Szilvia,HUN,F,1982,,1998,,,wi
4200985,Petraki_Maria,GRE,F,1962,WFM,1998,1954,1943,
3200515,Rogers_Cathy,AUS,F,1957,WFM,1998,,,wi
4154649,Romanova_Anastasia,RUS,F,1995,,1998,1936,1933,wi
14120259,Ryjkova_Nina,UKR,F,1993,,1998,,,wi
1133039,Sobierska_Wioletta,POL,F,1990,,1998,2003,,wi
34168807,Sovina_Maria,RUS,F,2005,WCM,1998,1695,1666,
11601841,Vidruska_Renate,LAT,F,1984,WFM,1998,1911,1933,
8610908,Zhang_Yuxuan,CHN,F,2002,,1998,,,
34126926,Afanasieva_Alexandra,RUS,F,2003,WFM,1997,1984,1961,
3902439,Aponte_OrianaIsabel,VEN,F,1997,WIM,1997,1937,1968,wi
4187865,Barinova_Valerija,RUS,F,1987,,1997,1997,,wi
4901088,Batzaya_Yanjav,MGL,F,1989,,1997,,,wi
12801097,Dienine_Daiva,LTU,F,1974,,1997,1899,1890,wi
14912368,Edes_Zsofia,SVK,F,1993,,1997,,,wi
13412604,Ismayil_Malak,AZE,F,2004,WCM,1997,1812,1879,
12527955,Karimi_Yeganeh,IRI,F,1997,,1997,1831,1787,wi
713848,Kurcsics_Erika,HUN,F,2000,,1997,1756,,
3521508,MantillaGras_GeydisDelaC.,CUB,F,2000,WFM,1997,,1903,
24631434,Mueller_Anja,GER,F,1990,,1997,,,wi
4668774,Nagel_Verena,GER,F,1980,,1997,,,wi
24646660,Orlova_Liubov,GER,F,1949,,1997,,1976,
14300664,Pistorius_Riani,RSA,F,1985,,1997,,,wi
24601942,Puttfarken_JaninaMaria,GER,F,1986,,1997,,,wi
6334865,Sahin_Handenur,TUR,F,1997,,1997,1863,,
918598,Senk_Ivana,SRB,F,1984,,1997,,,wi
727547,Solyomvari_Roxanne,HUN,F,1988,,1997,,,wi
34111783,Zinatullina_Adelya,RUS,F,2002,,1997,1750,1859,wi
24142042,Adamova_Marina,RUS,F,1983,,1996,,,wi
1139088,Alvarado_Jolanta,POL,F,1978,,1996,1977,,wi
2902311,Baninska_Tanja,BUL,F,1961,WFM,1996,,,wi
3807223,CaballeroQuijano_MitzyMishell,PER,F,2001,WIM,1996,1918,1938,
1126377,Dutka_Justyna,POL,F,1987,,1996,1892,,wi
4153715,Egorova_Valentina,RUS,F,1988,,1996,,,wi
24632139,Gasch_Franziska,GER,F,1989,,1996,,,wi
3900401,GutierrezSalazar_Leonela,VEN,F,1992,WFM,1996,2031,2019,wi
12931810,Halas_Julia,GER,F,2000,,1996,,1727,
406996,Howard_Emily,ENG,F,1979,WCM,1996,,,wi
2126753,IchimuraG.Barbosa_LarissaY.,BRA,F,1997,WIM,1996,1968,2051,
5205026,Jose_RulpYlem,PHI,F,1989,WFM,1996,,,wi
13612514,Koridze_Lile,GEO,F,2001,WFM,1996,1961,1978,
4191781,Lyamkina_Anna,RUS,F,1988,,1996,,,wi
6101097,Madrigal_AnaDaniela,NCA,F,1990,WFM,1996,,1947,wi
24657514,Manusina_Nicole,GER,F,1998,,1996,,,
