ranking_date,rank,name,title,country,rating,games,birth_year
27-07-01,26,Grischuk_Alexander,g,RUS,2669,20,1983
27-07-01,27,Zhang_Zhong,g,CHN,2667,32,1978
27-07-01,28,Onischuk_Alexander,g,UKR,2667,18,1975
27-07-01,29,Akopian_Vladimir,g,ARM,2660,27,1971
27-07-01,30,Beliavsky_AlexanderG,g,SLO,2659,46,1953
27-07-01,31,Kharlov_Andrei,g,RUS,2656,49,1968
27-07-01,32,Bologan_Viktor,g,MDA,2655,36,1971
27-07-01,33,Bacrot_Etienne,g,FRA,2653,31,1983
27-07-01,34,Sutovsky_Emil,g,ISR,2651,52,1977
27-07-01,35,Vaganian_RafaelA,g,ARM,2650,35,1951
27-07-01,36,Aleksandrov_Aleksej,g,BLR,2646,46,1973
27-07-01,37,Xu_Jun,g,CHN,2646,17,1962
27-07-01,38,Seirawan_Yasser,g,USA,2644,7,1960
27-07-01,39,Lutz_Christopher,g,GER,2643,24,1971
27-07-01,40,Tkachiev_Vladislav,g,FRA,2642,35,1973
27-07-01,41,Rublevsky_Sergei,g,RUS,2639,20,1974
27-07-01,42,Zvjaginsev_Vadim,g,RUS,2638,27,1976
27-07-01,43,Malakhov_Vladimir,g,RUS,2637,26,1980
27-07-01,44,Gurevich_Mikhail,g,BEL,2633,60,1959
27-07-01,45,Jussupow_Artur,g,GER,2633,39,1960
27-07-01,46,Sadler_Matthew,g,ENG,2631,16,1974
27-07-01,47,VallejoPons_Francisco,g,ESP,2630,42,1982
27-07-01,48,Dautov_Rustem,g,GER,2630,38,1965
27-07-01,49,Piket_Jeroen,g,NED,2630,34,1969
27-07-01,50,Almasi_Zoltan,g,HUN,2630,29,1976
27-07-01,51,Sakaev_Konstantin,g,RUS,2630,21,1974
27-07-01,52,Delchev_Aleksander,g,BUL,2629,66,1971
27-07-01,53,Peng_Xiaomin,g,CHN,2629,33,1973
27-07-01,54,Lastin_Alexander,g,RUS,2628,37,1976
27-07-01,55,Motylev_Alexander,g,RUS,2627,54,1979
27-07-01,56,Movsesian_Sergei,g,CZE,2627,51,1978
27-07-01,57,Ehlvest_Jaan,g,EST,2627,35,1962
27-07-01,58,Hansen_Curt,g,DEN,2626,21,1964
27-07-01,59,Shipov_Sergei,g,RUS,2625,17,1966
27-07-01,60,Landa_Konstantin,g,RUS,2619,31,1972
27-07-01,61,Tiviakov_Sergei,g,NED,2618,16,1973
27-07-01,62,Tregubov_PavelV.,g,RUS,2617,48,1971
27-07-01,63,Filippov_Valerij,g,RUS,2617,43,1975
27-07-01,64,Korchnoi_Viktor,g,SUI,2617,22,1931
27-07-01,65,Milov_Vadim,g,SUI,2614,32,1972
27-07-01,66,Milos_Gilberto,g,BRA,2614,20,1963
27-07-01,67,Pigusov_Evgeny,g,RUS,2613,47,1961
27-07-01,68,Vladimirov_Evgeny,g,KAZ,2612,37,1957
27-07-01,69,Huebner_RobertDr.,g,GER,2612,15,1948
27-07-01,70,Graf_Alexander,g,GER,2610,55,1962
27-07-01,71,Hracek_Zbynek,g,CZE,2610,41,1970
27-07-01,72,Nisipeanu_Liviu-Dieter,g,ROM,2609,32,1976
27-07-01,73,Lputian_SmbatG,g,ARM,2608,22,1958
27-07-01,74,Magomedov_Magaram,g,RUS,2608,0,1966
27-07-01,75,Chuchelov_Vladimir,g,BEL,2607,57,1969
27-07-01,76,VanDenDoel_Erik,g,NED,2607,41,1979
27-07-01,77,Rustemov_Alexander,g,RUS,2607,30,1973
27-07-01,78,Fressinet_Laurent,g,FRA,2606,53,1981
27-07-01,79,Kaidanov_GregoryS,g,USA,2605,8,1959
27-07-01,80,Sokolov_Andrei,g,FRA,2604,77,1963
27-07-01,81,Tukmakov_VladimirB,g,UKR,2604,51,1946
27-07-01,82,Luther_Thomas,g,GER,2604,48,1969
27-07-01,83,Asrian_Karen,g,ARM,2604,22,1980
27-07-01,84,Speelman_JonathanS.,g,ENG,2603,13,1956
27-07-01,85,Degraeve_Jean-Marc,g,FRA,2602,54,1971
27-07-01,86,Gyimesi_Zoltan,g,HUN,2602,47,1977
27-07-01,87,Dorfman_JosifD,g,FRA,2602,17,1952
27-07-01,88,Gulko_BorisF,g,USA,2602,4,1947
27-07-01,89,Andersson_Ulf,g,SWE,2601,41,1951
27-07-01,90,Chernin_Alexander,g,HUN,2601,25,1960
27-07-01,91,Kotsur_Pavel,g,KAZ,2600,45,1974
27-07-01,92,Hickl_Joerg,g,GER,2600,17,1965
27-07-01,93,Najdoski_Toni,g,MKD,2600,0,1970
27-07-01,94,Baklan_Vladimir,g,UKR,2599,49,1978
27-07-01,95,Najer_Evgeniy,g,RUS,2599,30,1977
27-07-01,96,Fedorov_Alexei,g,BLR,2599,22,1972
27-07-01,97,Istratescu_Andrei,g,ROM,2598,51,1975
27-07-01,98,Avrukh_Boris,g,ISR,2598,48,1978
27-07-01,99,Eingorn_VereslavS,g,UKR,2598,47,1956
27-07-01,100,Adianto_Utut,g,INA,2598,18,1965
27-10-01,1,Kasparov_Garry,g,RUS,2838,0,1963
27-10-01,2,Kramnik_Vladimir,g,RUS,2809,10,1975
27-10-01,3,Anand_Viswanathan,g,IND,2770,10,1969
27-10-01,4,Morozevich_Alexander,g,RUS,2742,10,1977
27-10-01,5,Leko_Peter,g,HUN,2739,10,1979
27-10-01,6,Topalov_Veselin,g,BUL,2733,10,1975
27-10-01,7,Adams_Michael,g,ENG,2731,10,1971
27-10-01,8,Ivanchuk_Vassily,g,UKR,2731,0,1969
27-10-01,9,Bareev_Evgeny,g,RUS,2719,0,1966
27-10-01,10,VanWely_Loek,g,NED,2714,26,1972
27-10-01,11,Kasimdzhanov_Rustam,g,UZB,2706,8,1979
27-10-01,12,Shirov_Alexei,g,ESP,2706,0,1972
27-10-01,13,Khalifman_Alexander,g,RUS,2702,6,1966
27-10-01,14,Gelfand_Boris,g,ISR,2701,19,1968
27-10-01,15,Smirin_Ilia,g,ISR,2698,2,1968
27-10-01,16,Karpov_Anatoly,g,RUS,2692,0,1951
27-10-01,17,Svidler_Peter,g,RUS,2686,16,1976
27-10-01,18,Georgiev_Kiril,g,BUL,2686,13,1965
27-10-01,19,Polgar_Judit(GM),wg,HUN,2686,0,1976
27-10-01,20,Ponomariov_Ruslan,g,UKR,2684,0,1983
27-10-01,21,Ye_Jiangchuan,g,CHN,2681,15,1960
27-10-01,22,Dreev_Alexey,g,RUS,2676,17,1969
27-10-01,23,Short_NigelD.,g,ENG,2675,0,1965
27-10-01,24,Azmaiparashvili_Zurab,g,GEO,2674,0,1960
27-10-01,25,Bologan_Viktor,g,MDA,2668,18,1971
27-10-01,26,Beliavsky_AlexanderG,g,SLO,2668,9,1953
27-10-01,27,Grischuk_Alexander,g,RUS,2666,16,1983
27-10-01,28,Sutovsky_Emil,g,ISR,2664,18,1977
27-10-01,29,Onischuk_Alexander,g,UKR,2660,9,1975
27-10-01,30,Akopian_Vladimir,g,ARM,2660,0,1971
27-10-01,31,Sokolov_Ivan,g,BIH,2658,35,1968
27-10-01,32,Zhang_Zhong,g,CHN,2657,17,1978
27-10-01,33,Kharlov_Andrei,g,RUS,2656,0,1968
27-10-01,34,Xu_Jun,g,CHN,2654,26,1962
27-10-01,35,Lautier_Joel,g,FRA,2653,29,1973
27-10-01,36,Bacrot_Etienne,g,FRA,2653,11,1983
27-10-01,37,Nikolic_Predrag,g,BIH,2652,0,1960
27-10-01,38,Vaganian_RafaelA,g,ARM,2650,0,1951
27-10-01,39,Piket_Jeroen,g,NED,2649,35,1969
27-10-01,40,Aleksandrov_Aleksej,g,BLR,2645,9,1973
27-10-01,41,Seirawan_Yasser,g,USA,2644,0,1960
27-10-01,42,Lutz_Christopher,g,GER,2643,0,1971
27-10-01,43,Motylev_Alexander,g,RUS,2641,6,1979
27-10-01,44,Zvjaginsev_Vadim,g,RUS,2640,9,1976
27-10-01,45,Korchnoi_Viktor,g,SUI,2639,10,1931
27-10-01,46,Sakaev_Konstantin,g,RUS,2639,9,1974
27-10-01,47,Malakhov_Vladimir,g,RUS,2637,0,1980
27-10-01,48,Delchev_Aleksander,g,BUL,2634,31,1971
27-10-01,49,Rublevsky_Sergei,g,RUS,2634,15,1974
27-10-01,50,Jussupow_Artur,g,GER,2633,0,1960
27-10-01,51,Tkachiev_Vladislav,g,FRA,2632,9,1973
27-10-01,52,Movsesian_Sergei,g,CZE,2631,2,1978
27-10-01,53,Sadler_Matthew,g,ENG,2631,0,1974
27-10-01,54,Almasi_Zoltan,g,HUN,2630,0,1976
27-10-01,55,Dautov_Rustem,g,GER,2630,0,1965
27-10-01,56,VallejoPons_Francisco,g,ESP,2630,0,1982
27-10-01,57,Lastin_Alexander,g,RUS,2628,0,1976
27-10-01,58,Ehlvest_Jaan,g,EST,2626,6,1962
27-10-01,59,Shipov_Sergei,g,RUS,2625,0,1966
27-10-01,60,Nielsen_PeterHeine,g,DEN,2620,19,1973
27-10-01,61,Landa_Konstantin,g,RUS,2619,0,1972
27-10-01,62,Lputian_SmbatG,g,ARM,2618,9,1958
27-10-01,63,Filippov_Valerij,g,RUS,2617,0,1975
27-10-01,64,Hansen_Curt,g,DEN,2613,18,1964
27-10-01,65,Pigusov_Evgeny,g,RUS,2613,0,1961
27-10-01,66,Goldin_Alexander,g,USA,2612,22,1964
27-10-01,67,Huebner_RobertDr.,g,GER,2612,0,1948
27-10-01,68,Rustemov_Alexander,g,RUS,2611,28,1973
27-10-01,69,Tregubov_PavelV.,g,RUS,2611,18,1971
27-10-01,70,Milos_Gilberto,g,BRA,2610,7,1963
27-10-01,71,Graf_Alexander,g,GER,2610,0,1962
27-10-01,72,Hracek_Zbynek,g,CZE,2610,0,1970
27-10-01,73,Nisipeanu_Liviu-Dieter,g,ROM,2609,0,1976
27-10-01,74,Gulko_BorisF,g,USA,2608,20,1947
27-10-01,75,Peng_Xiaomin,g,CHN,2607,26,1973
27-10-01,76,Chuchelov_Vladimir,g,BEL,2607,0,1969
27-10-01,77,Avrukh_Boris,g,ISR,2606,28,1978
27-10-01,78,Gurevich_Mikhail,g,BEL,2605,18,1959
27-10-01,79,Gyimesi_Zoltan,g,HUN,2605,8,1977
27-10-01,80,Kaidanov_GregoryS,g,USA,2605,0,1959
27-10-01,81,Asrian_Karen,g,ARM,2604,0,1980
27-10-01,82,Luther_Thomas,g,GER,2604,0,1969
27-10-01,83,Kobalija_Mihail,g,RUS,2603,11,1978
27-10-01,84,Istratescu_Andrei,g,ROM,2603,8,1975
27-10-01,85,Milov_Vadim,g,SUI,2602,29,1972
27-10-01,86,Sokolov_Andrei,g,FRA,2602,11,1963
27-10-01,87,Rozentalis_Eduardas,g,LTU,2601,26,1963
27-10-01,88,Conquest_Stuart,g,ENG,2601,16,1967
27-10-01,89,Eingorn_VereslavS,g,UKR,2601,9,1956
27-10-01,90,Andersson_Ulf,g,SWE,2601,0,1951
27-10-01,91,Timman_JanH,g,NED,2600,18,1951
27-10-01,92,Hickl_Joerg,g,GER,2600,0,1965
27-10-01,93,Najdoski_Toni,g,MKD,2600,0,1970
27-10-01,94,Tiviakov_Sergei,g,NED,2599,18,1973
27-10-01,95,Dorfman_JosifD,g,FRA,2599,11,1952
27-10-01,96,Najer_Evgeniy,g,RUS,2599,9,1977
27-10-01,97,Fedorov_Alexei,g,BLR,2599,0,1972
27-10-01,98,Speelman_JonathanS.,g,ENG,2596,20,1956
27-10-01,99,Dominguez_Lenier,g,CUB,2596,11,1983
27-10-01,100,Nunn_JohnD.M.,g,ENG,2595,0,1955
27-01-02,1,Kasparov_Garry,g,RUS,2838,0,1963
27-01-02,2,Kramnik_Vladimir,g,RUS,2809,0,1975
27-01-02,3,Anand_Viswanathan,g,IND,2757,14,1969
27-01-02,4,Adams_Michael,g,ENG,2742,25,1971
27-01-02,5,Morozevich_Alexander,g,RUS,2742,6,1977
27-01-02,6,Topalov_Veselin,g,BUL,2739,8,1975
27-01-02,7,Ponomariov_Ruslan,g,UKR,2727,38,1983
27-01-02,8,Ivanchuk_Vassily,g,UKR,2717,39,1969
27-01-02,9,Shirov_Alexei,g,ESP,2715,26,1972
27-01-02,10,Leko_Peter,g,HUN,2713,11,1979
27-01-02,11,Gelfand_Boris,g,ISR,2708,18,1968
27-01-02,12,Bareev_Evgeny,g,RUS,2707,19,1966
27-01-02,13,Smirin_Ilia,g,ISR,2702,33,1968
27-01-02,14,VanWely_Loek,g,NED,2697,20,1972
27-01-02,15,Kasimdzhanov_Rustam,g,UZB,2695,13,1979
27-01-02,16,Karpov_Anatoly,g,RUS,2693,14,1951
27-01-02,17,Svidler_Peter,g,RUS,2688,29,1976
27-01-02,18,Khalifman_Alexander,g,RUS,2688,10,1966
27-01-02,19,Lautier_Joel,g,FRA,2687,21,1973
27-01-02,20,Dreev_Alexey,g,RUS,2683,21,1969
27-01-02,21,Akopian_Vladimir,g,ARM,2680,16,1971
27-01-02,22,Polgar_Judit(GM),wg,HUN,2677,19,1976
27-01-02,23,Azmaiparashvili_Zurab,g,GEO,2676,15,1960
27-01-02,24,Ye_Jiangchuan,g,CHN,2676,8,1960
27-01-02,25,Grischuk_Alexander,g,RUS,2671,16,1983
27-01-02,26,Short_NigelD.,g,ENG,2663,20,1965
27-01-02,27,Vaganian_RafaelA,g,ARM,2662,10,1951
27-01-02,28,Sokolov_Ivan,g,BIH,2659,17,1968
27-01-02,29,Piket_Jeroen,g,NED,2659,9,1969
27-01-02,30,Sutovsky_Emil,g,ISR,2656,20,1977
27-01-02,31,Zhang_Zhong,g,CHN,2656,18,1978
27-01-02,32,Zvjaginsev_Vadim,g,RUS,2656,13,1976
27-01-02,33,Georgiev_Kiril,g,BUL,2655,25,1965
27-01-02,34,Onischuk_Alexander,g,UKR,2655,20,1975
27-01-02,35,Rublevsky_Sergei,g,RUS,2655,14,1974
27-01-02,36,Xu_Jun,g,CHN,2654,16,1962
27-01-02,37,Nikolic_Predrag,g,BIH,2653,15,1960
27-01-02,38,Bologan_Viktor,g,MDA,2651,9,1971
27-01-02,39,Beliavsky_AlexanderG,g,SLO,2649,29,1953
27-01-02,40,Sakaev_Konstantin,g,RUS,2649,25,1974
27-01-02,41,Bacrot_Etienne,g,FRA,2649,13,1983
27-01-02,42,Malakhov_Vladimir,g,RUS,2647,6,1980
27-01-02,43,Aleksandrov_Aleksej,g,BLR,2645,10,1973
27-01-02,44,Lutz_Christopher,g,GER,2644,25,1971
27-01-02,45,Almasi_Zoltan,g,HUN,2644,9,1976
27-01-02,46,Seirawan_Yasser,g,USA,2644,0,1960
27-01-02,47,Nielsen_PeterHeine,g,DEN,2642,20,1973
27-01-02,48,Gurevich_Mikhail,g,BEL,2641,24,1959
27-01-02,49,Motylev_Alexander,g,RUS,2639,18,1979
27-01-02,50,Kharlov_Andrei,g,RUS,2638,11,1968
27-01-02,51,Dautov_Rustem,g,GER,2636,10,1965
27-01-02,52,Lputian_SmbatG,g,ARM,2634,27,1958
27-01-02,53,Tkachiev_Vladislav,g,FRA,2634,6,1973
27-01-02,54,Korchnoi_Viktor,g,SUI,2633,33,1931
27-01-02,55,Krasenkow_Michal,g,POL,2632,48,1963
27-01-02,56,Sadler_Matthew,g,ENG,2631,0,1974
27-01-02,57,Goldin_Alexander,g,USA,2630,24,1964
27-01-02,58,Lastin_Alexander,g,RUS,2630,11,1976
27-01-02,59,Shipov_Sergei,g,RUS,2630,4,1966
27-01-02,60,VallejoPons_Francisco,g,ESP,2629,13,1982
27-01-02,61,Huebner_RobertDr.,g,GER,2628,24,1948
27-01-02,62,Tregubov_PavelV.,g,RUS,2626,12,1971
27-01-02,63,Filippov_Valerij,g,RUS,2625,18,1975
27-01-02,64,Movsesian_Sergei,g,CZE,2624,16,1978
27-01-02,65,Pigusov_Evgeny,g,RUS,2623,13,1961
27-01-02,66,Kobalia_Mikhail,g,RUS,2620,13,1978
27-01-02,67,Landa_Konstantin,g,RUS,2619,0,1972
27-01-02,68,Jussupow_Artur,g,GER,2618,23,1960
27-01-02,69,Tiviakov_Sergei,g,NED,2614,22,1973
27-01-02,70,Sokolov_Andrei,g,FRA,2614,9,1963
27-01-02,71,Hansen_Curt,g,DEN,2613,0,1964
27-01-02,72,Macieja_Bartlomiej,g,POL,2612,16,1977
27-01-02,73,Peng_Xiaomin,g,CHN,2611,8,1973
27-01-02,74,Baklan_Vladimir,g,UKR,2609,53,1978
27-01-02,75,Nisipeanu_Liviu-Dieter,g,ROM,2608,4,1976
27-01-02,76,Rustemov_Alexander,g,RUS,2607,6,1973
27-01-02,77,Kozul_Zdenko,g,CRO,2606,34,1966
27-01-02,78,Gyimesi_Zoltan,g,HUN,2606,20,1977
27-01-02,79,Shabalov_Alexander,g,USA,2606,20,1967
27-01-02,80,Istratescu_Andrei,g,ROM,2605,45,1975
27-01-02,81,Graf_Alexander,g,GER,2605,27,1962
27-01-02,82,Timman_JanH,g,NED,2605,10,1951
27-01-02,83,Stefansson_Hannes,g,ISL,2604,26,1972
27-01-02,84,Dorfman_JosifD,g,FRA,2602,9,1952
27-01-02,85,Papaioannou_Ioannis,g,GRE,2601,17,1976
27-01-02,86,Glek_IgorV.,g,GER,2601,14,1961
27-01-02,87,Gulko_BorisF,g,USA,2601,8,1947
27-01-02,88,Hickl_Joerg,g,GER,2601,6,1965
27-01-02,89,Chuchelov_Vladimir,g,BEL,2600,9,1969
27-01-02,90,Najdoski_Toni,g,MKD,2600,0,1970
27-01-02,91,Epishin_Vladimir,g,RUS,2599,40,1965
27-01-02,92,Najer_Evgeniy,g,RUS,2599,24,1977
27-01-02,93,Radjabov_Teimour,g,AZE,2599,20,1987
27-01-02,94,Asrian_Karen,g,ARM,2599,15,1980
27-01-02,95,Eingorn_VereslavS,g,UKR,2598,25,1956
27-01-02,96,Rozentalis_Eduardas,g,LTU,2598,24,1963
27-01-02,97,Andersson_Ulf,g,SWE,2598,12,1951
27-01-02,98,Hodgson_JulianM.,g,ENG,2598,6,1963
27-01-02,99,Portisch_Lajos,g,HUN,2596,16,1937
27-01-02,100,Shulman_Yuri,g,BLR,2596,15,1975
27-01-02,101,Magomedov_Magaram,g,RUS,2596,9,1966
27-01-02,102,Kaidanov_GregoryS,g,USA,2596,8,1959
27-01-02,103,Speelman_JonathanS.,g,ENG,2596,8,1956
27-01-02,104,Conquest_Stuart,g,ENG,2596,7,1967
27-04-02,1,Kasparov_Garry,g,RUS,2838,12,1963
27-04-02,2,Kramnik_Vladimir,g,RUS,2809,0,1975
27-04-02,3,Anand_Viswanathan,g,IND,2752,12,1969
27-04-02,4,Topalov_Veselin,g,BUL,2745,9,1975
27-04-02,5,Adams_Michael,g,ENG,2744,25,1971
27-04-02,6,Ponomariov_Ruslan,g,UKR,2743,19,1983
27-04-02,7,Bareev_Evgeny,g,RUS,2724,22,1966
27-04-02,8,Morozevich_Alexander,g,RUS,2718,22,1977
27-04-02,9,Ivanchuk_Vassily,g,UKR,2711,19,1969
27-04-02,10,Gelfand_Boris,g,ISR,2710,22,1968
27-04-02,11,Leko_Peter,g,HUN,2707,22,1979
27-04-02,12,Shirov_Alexei,g,ESP,2704,12,1972
27-04-02,13,Grischuk_Alexander,g,RUS,2702,22,1983
27-04-02,14,Khalifman_Alexander,g,RUS,2698,13,1966
27-04-02,15,Karpov_Anatoly,g,RUS,2690,9,1951
27-04-02,16,Svidler_Peter,g,RUS,2688,0,1976
27-04-02,17,Smirin_Ilia,g,ISR,2685,9,1968
27-04-02,18,Akopian_Vladimir,g,ARM,2678,9,1971
27-04-02,19,Dreev_Alexey,g,RUS,2677,22,1969
27-04-02,20,Polgar_Judit(GM),wg,HUN,2677,0,1976
27-04-02,21,Azmaiparashvili_Zurab,g,GEO,2676,0,1960
27-04-02,22,Ye_Jiangchuan,g,CHN,2676,0,1960
27-04-02,23,Lautier_Joel,g,FRA,2675,22,1973
27-04-02,24,Kasimdzhanov_Rustam,g,UZB,2674,13,1979
27-04-02,25,Short_NigelD.,g,ENG,2673,6,1965
27-04-02,26,Vaganian_RafaelA,g,ARM,2664,9,1951
27-04-02,27,Malakhov_Vladimir,g,RUS,2663,12,1980
27-04-02,28,Beliavsky_AlexanderG,g,SLO,2661,13,1953
27-04-02,29,Sutovsky_Emil,g,ISR,2660,9,1977
27-04-02,30,Piket_Jeroen,g,NED,2659,13,1969
27-04-02,31,Rublevsky_Sergei,g,RUS,2657,9,1974
27-04-02,32,Aleksandrov_Aleksej,g,BLR,2654,9,1973
27-04-02,33,Georgiev_Kiril,g,BUL,2654,9,1965
27-04-02,34,Xu_Jun,g,CHN,2654,0,1962
27-04-02,35,Bacrot_Etienne,g,FRA,2653,9,1983
27-04-02,36,Nikolic_Predrag,g,BIH,2653,0,1960
27-04-02,37,Bologan_Viktor,g,MDA,2652,17,1971
27-04-02,38,Almasi_Zoltan,g,HUN,2650,16,1976
27-04-02,39,Sakaev_Konstantin,g,RUS,2649,0,1974
27-04-02,40,Sokolov_Ivan,g,BIH,2647,17,1968
27-04-02,41,Zvjaginsev_Vadim,g,RUS,2645,9,1976
27-04-02,42,Lutz_Christopher,g,GER,2644,2,1971
27-04-02,43,VanWely_Loek,g,NED,2642,24,1972
27-04-02,44,Onischuk_Alexander,g,USA,2641,30,1975
27-04-02,45,Gurevich_Mikhail,g,BEL,2641,22,1959
27-04-02,46,Krasenkow_Michal,g,POL,2641,11,1963
27-04-02,47,Zhang_Zhong,g,CHN,2639,9,1978
27-04-02,48,VallejoPons_Francisco,g,ESP,2638,12,1982
27-04-02,49,Nielsen_PeterHeine,g,DEN,2636,8,1973
27-04-02,50,Dautov_Rustem,g,GER,2636,0,1965
27-04-02,51,Korchnoi_Viktor,g,SUI,2635,2,1931
27-04-02,52,Hjartarson_Johann,g,ISL,2634,6,1963
27-04-02,53,Lputian_SmbatG,g,ARM,2634,0,1958
27-04-02,54,Sasikiran_Krishnan,g,IND,2633,61,1981
27-04-02,55,Kharlov_Andrei,g,RUS,2633,18,1968
27-04-02,56,Tkachiev_Vladislav,g,FRA,2633,9,1973
27-04-02,57,Seirawan_Yasser,g,USA,2631,9,1960
27-04-02,58,Sadler_Matthew,g,ENG,2631,0,1974
27-04-02,59,Huebner_RobertDr.,g,GER,2628,0,1948
27-04-02,60,Tregubov_PavelV.,g,RUS,2627,20,1971
27-04-02,61,Tiviakov_Sergei,g,NED,2625,9,1973
27-04-02,62,Movsesian_Sergei,g,CZE,2624,16,1978
27-04-02,63,Graf_Alexander,g,GER,2623,9,1962
27-04-02,64,Landa_Konstantin,g,RUS,2623,2,1972
27-04-02,65,Pigusov_Evgeny,g,RUS,2623,0,1961
27-04-02,66,Shabalov_Alexander,g,USA,2622,18,1967
27-04-02,67,Motylev_Alexander,g,RUS,2622,9,1979
27-04-02,68,Lastin_Alexander,g,RUS,2619,9,1976
27-04-02,69,Goldin_Alexander,g,USA,2618,14,1964
27-04-02,70,Baklan_Vladimir,g,UKR,2618,9,1978
27-04-02,71,Jussupow_Artur,g,GER,2618,0,1960
27-04-02,72,Kaidanov_GregoryS,g,USA,2616,24,1959
27-04-02,73,Timman_JanH,g,NED,2616,13,1951
27-04-02,74,Shipov_Sergei,g,RUS,2613,9,1966
27-04-02,75,Dorfman_JosifD,g,FRA,2613,4,1952
27-04-02,76,Hansen_Curt,g,DEN,2613,0,1964
27-04-02,77,Filippov_Valerij,g,RUS,2612,9,1975
27-04-02,78,Vescovi_Giovanni,g,BRA,2611,26,1978
27-04-02,79,Peng_Xiaomin,g,CHN,2611,0,1973
27-04-02,80,Nisipeanu_Liviu-Dieter,g,ROU,2610,37,1976
27-04-02,81,Radjabov_Teimour,g,AZE,2610,9,1987
27-04-02,82,Volkov_Sergey,g,RUS,2609,22,1974
27-04-02,83,Epishin_Vladimir,g,RUS,2606,25,1965
27-04-02,84,Istratescu_Andrei,g,ROU,2606,24,1975
27-04-02,85,Fressinet_Laurent,g,FRA,2606,18,1981
27-04-02,86,Milov_Vadim,g,SUI,2606,9,1972
27-04-02,87,Glek_IgorV.,g,GER,2605,25,1961
27-04-02,88,Vladimirov_Evgeny,g,KAZ,2605,17,1957
27-04-02,89,Gyimesi_Zoltan,g,HUN,2605,9,1977
27-04-02,90,Sokolov_Andrei,g,FRA,2604,15,1963
27-04-02,91,Andersson_Ulf,g,SWE,2604,9,1951
27-04-02,92,Novikov_IgorA,g,USA,2603,52,1962
27-04-02,93,Hickl_Joerg,g,GER,2602,9,1965
27-04-02,94,Kobalia_Mikhail,g,RUS,2602,9,1978
27-04-02,95,Bu_Xiangzhi,g,CHN,2601,9,1985
27-04-02,96,Dominguez_Lenier,g,CUB,2601,9,1983
27-04-02,97,Sermek_Drazen,g,SLO,2601,9,1969
27-04-02,98,Korneev_Oleg,g,RUS,2599,35,1969
27-04-02,99,Stefansson_Hannes,g,ISL,2598,22,1972
27-04-02,100,Rustemov_Alexander,g,RUS,2598,18,1973
27-04-02,101,Benjamin_Joel,g,USA,2598,9,1964
27-04-02,102,Fedorov_Alexei,g,BLR,2598,9,1972
27-04-02,103,Najer_Evgeniy,g,RUS,2598,9,1977
27-04-02,104,Eingorn_VereslavS,g,UKR,2598,0,1956
27-04-02,105,Hodgson_JulianM.,g,ENG,2598,0,1963
27-07-02,1,Kasparov_Garry,g,RUS,2838,0,1963
27-07-02,2,Kramnik_Vladimir,g,RUS,2807,3,1975
27-07-02,3,Anand_Viswanathan,g,IND,2755,2,1969
27-07-02,4,Adams_Michael,g,ENG,2752,18,1971
27-07-02,5,Topalov_Veselin,g,BUL,2745,0,1975
27-07-02,6,Ponomariov_Ruslan,g,UKR,2743,0,1983
27-07-02,7,Bareev_Evgeny,g,RUS,2726,12,1966
27-07-02,8,Leko_Peter,g,HUN,2722,9,1979
27-07-02,9,Morozevich_Alexander,g,RUS,2716,2,1977
27-07-02,10,Ivanchuk_Vassily,g,UKR,2711,0,1969
27-07-02,11,Gelfand_Boris,g,ISR,2710,0,1968
27-07-02,12,Grischuk_Alexander,g,RUS,2702,2,1983
27-07-02,13,Shirov_Alexei,g,ESP,2697,18,1972
27-07-02,14,Svidler_Peter,g,RUS,2690,16,1976
27-07-02,15,Khalifman_Alexander,g,RUS,2690,8,1966
27-07-02,16,Akopian_Vladimir,g,ARM,2689,12,1971
27-07-02,17,Karpov_Anatoly,g,RUS,2687,2,1951
27-07-02,18,Short_NigelD.,g,ENG,2682,7,1965
27-07-02,19,Polgar_Judit(GM),wg,HUN,2681,1,1976
27-07-02,20,Sokolov_Ivan,g,NED,2677,28,1968
27-07-02,21,Smirin_Ilia,g,ISR,2676,23,1968
27-07-02,22,Dreev_Alexey,g,RUS,2676,11,1969
27-07-02,23,Azmaiparashvili_Zurab,g,GEO,2676,0,1960
27-07-02,24,Ye_Jiangchuan,g,CHN,2676,0,1960
27-07-02,25,Zvjaginsev_Vadim,g,RUS,2673,9,1976
27-07-02,26,Almasi_Zoltan,g,HUN,2672,8,1976
27-07-02,27,Malakhov_Vladimir,g,RUS,2668,10,1980
27-07-02,28,Vaganian_RafaelA,g,ARM,2667,13,1951
27-07-02,29,Lautier_Joel,g,FRA,2663,12,1973
27-07-02,30,Krasenkow_Michal,g,POL,2662,26,1963
27-07-02,31,Nikolic_Predrag,g,BIH,2661,25,1960
27-07-02,32,Georgiev_Kiril,g,MKD,2658,30,1965
27-07-02,33,Sutovsky_Emil,g,ISR,2658,11,1977
27-07-02,34,Rublevsky_Sergei,g,RUS,2658,8,1974
27-07-02,35,Lutz_Christopher,g,GER,2655,28,1971
27-07-02,36,Movsesian_Sergei,g,SVK,2654,32,1978
27-07-02,37,Xu_Jun,g,CHN,2654,0,1962
27-07-02,38,Bacrot_Etienne,g,FRA,2653,16,1983
27-07-02,39,Kasimdzhanov_Rustam,g,UZB,2653,13,1979
27-07-02,40,Beliavsky_AlexanderG,g,SLO,2652,27,1953
